Row ID,Order ID,Order Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Product Name,Quantity,Sales
9821,CA-2015-162201,6/8/2015,Standard Class,AG-10495,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,10,$42.24 
9822,CA-2015-162201,6/8/2015,Standard Class,AG-10495,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",2,$18.26 
9823,US-2014-164406,8/15/2014,Standard Class,BD-11605,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,3,$152.91 
9824,US-2014-164406,8/15/2014,Standard Class,BD-11605,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,3,$92.94 
9825,US-2014-164406,8/15/2014,Standard Class,BD-11605,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,4,$17.86 
9826,US-2014-164406,8/15/2014,Standard Class,BD-11605,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,3,$46.44 
9827,US-2014-164406,8/15/2014,Standard Class,BD-11605,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,4,$195.14 
9828,CA-2017-169999,6/19/2017,Standard Class,JS-15685,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,2,$129.30 
9829,CA-2017-169999,6/19/2017,Standard Class,JS-15685,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3,$11.57 
9830,US-2017-152842,7/16/2017,Standard Class,NF-18385,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",3,$242.35 
9831,CA-2014-113257,12/16/2014,Second Class,SC-20305,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,4,$319.97 
9832,CA-2014-113257,12/16/2014,Second Class,SC-20305,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,7,$8.62 
9833,CA-2014-133963,5/18/2014,Second Class,GA-14515,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,1,$3.98 
9834,CA-2017-130302,9/14/2017,Standard Class,CY-12745,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,7,$895.94 
9835,CA-2016-126627,10/10/2016,First Class,WB-21850,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",4,$14.00 
9836,CA-2016-126627,10/10/2016,First Class,WB-21850,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2,$16.39 
9837,US-2016-125402,9/25/2016,Standard Class,DL-12865,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",5,$10.90 
9838,US-2016-125402,9/25/2016,Standard Class,DL-12865,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,2,$29.60 
9839,US-2016-125402,9/25/2016,Standard Class,DL-12865,OFF-LA-10001771,Office Supplies,Labels,Avery 513,1,$4.98 
9840,US-2016-125402,9/25/2016,Standard Class,DL-12865,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,3,$479.98 
9841,US-2016-125402,9/25/2016,Standard Class,DL-12865,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",8,$44.74 
9842,US-2016-125402,9/25/2016,Standard Class,DL-12865,OFF-AR-10002255,Office Supplies,Art,Newell 346,2,$5.76 
9843,US-2016-125402,9/25/2016,Standard Class,DL-12865,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",4,$483.14 
9844,CA-2014-163867,6/3/2014,First Class,RE-19450,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4,$15.94 
9845,CA-2014-163867,6/3/2014,First Class,RE-19450,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",7,$61.54 
9846,CA-2014-163867,6/3/2014,First Class,RE-19450,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,3,$132.70 
9847,CA-2017-169327,9/2/2017,Second Class,MH-17290,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",5,$43.10 
9848,CA-2017-169327,9/2/2017,Second Class,MH-17290,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,5,$511.50 
9849,CA-2017-169327,9/2/2017,Second Class,MH-17290,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",5,$147.92 
9850,CA-2014-142979,4/12/2014,Standard Class,EH-13765,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,2,$39.68 
9851,CA-2016-158155,5/2/2016,Standard Class,EH-13765,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,2,$12.56 
9852,CA-2016-158155,5/2/2016,Standard Class,EH-13765,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,3,$90.48 
9853,CA-2016-158155,5/2/2016,Standard Class,EH-13765,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,2,$13.08 
9854,CA-2016-158155,5/2/2016,Standard Class,EH-13765,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",5,$214.70 
9855,CA-2017-138870,6/19/2017,Standard Class,GA-14515,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",4,$50.32 
9856,CA-2017-138870,6/19/2017,Standard Class,GA-14515,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,2,$24.56 
9857,CA-2014-120950,11/6/2014,Standard Class,GA-14515,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",6,$43.68 
9858,CA-2015-164301,3/26/2015,Standard Class,EB-13840,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,8,"$3,393.68 "
9859,CA-2017-113278,1/14/2017,Standard Class,HR-14770,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",5,$67.40 
9860,CA-2017-113278,1/14/2017,Standard Class,HR-14770,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,2,$2.52 
9861,CA-2017-113278,1/14/2017,Standard Class,HR-14770,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4,$67.80 
9862,CA-2017-113278,1/14/2017,Standard Class,HR-14770,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,2,$18.76 
9863,CA-2017-113278,1/14/2017,Standard Class,HR-14770,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,4,$12.12 
9864,CA-2017-113278,1/14/2017,Standard Class,HR-14770,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,1,$11.34 
9865,CA-2017-113278,1/14/2017,Standard Class,HR-14770,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,4,$159.80 
9866,CA-2017-113278,1/14/2017,Standard Class,HR-14770,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",2,$18.96 
9867,US-2015-116981,3/26/2015,Second Class,SM-20950,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",7,"$1,085.42 "
9868,US-2015-116981,3/26/2015,Second Class,SM-20950,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,3,$13.11 
9869,CA-2014-114195,11/1/2014,First Class,EA-14035,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",2,$68.70 
9870,CA-2014-114195,11/1/2014,First Class,EA-14035,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,2,$3.13 
9871,CA-2014-114195,11/1/2014,First Class,EA-14035,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,3,$22.43 
9872,CA-2017-146269,10/6/2017,Same Day,MH-17455,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2,$290.34 
9873,CA-2017-146269,10/6/2017,Same Day,MH-17455,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,2,$19.15 
9874,CA-2016-100587,12/10/2016,Standard Class,SL-20155,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,1,$6.48 
9875,CA-2016-166653,9/22/2016,Second Class,NP-18685,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",2,$63.97 
9876,CA-2015-130855,12/29/2015,Standard Class,RF-19840,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,2,$6.36 
9877,US-2017-166324,4/20/2017,First Class,BE-11455,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,4,$848.54 
9878,US-2017-166324,4/20/2017,First Class,BE-11455,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",5,$8.70 
9879,US-2017-166324,4/20/2017,First Class,BE-11455,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,3,$122.38 
9880,CA-2016-122581,8/21/2016,Standard Class,JK-15370,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",7,$573.17 
9881,CA-2015-104297,5/29/2015,First Class,CC-12100,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,3,$85.06 
9882,CA-2014-153927,8/12/2014,First Class,LL-16840,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3,$14.04 
9883,CA-2014-153927,8/12/2014,First Class,LL-16840,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",13,$272.61 
9884,CA-2014-112291,4/3/2014,Standard Class,KE-16420,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,2,$11.16 
9885,CA-2014-112291,4/3/2014,Standard Class,KE-16420,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,3,$62.31 
9886,CA-2014-112291,4/3/2014,Standard Class,KE-16420,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,2,$159.98 
9887,CA-2014-146997,1/23/2014,Standard Class,SG-20605,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3,$5.94 
9888,CA-2017-169607,10/12/2017,First Class,CA-12265,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,2,$9.96 
9889,CA-2015-127544,8/8/2015,Standard Class,RD-19585,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1,$79.99 
9890,CA-2017-166499,3/19/2017,First Class,VG-21805,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,3,$8.94 
9891,US-2016-115441,7/25/2016,Second Class,SH-19975,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",2,$20.62 
9892,US-2016-115441,7/25/2016,Second Class,SH-19975,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,7,$124.25 
9893,US-2016-115441,7/25/2016,Second Class,SH-19975,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,5,$297.55 
9894,US-2016-115441,7/25/2016,Second Class,SH-19975,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,4,$403.56 
9895,US-2016-115441,7/25/2016,Second Class,SH-19975,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5,$95.20 
9896,CA-2014-115049,9/26/2014,Standard Class,MM-17920,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",11,$153.82 
9897,CA-2014-156342,6/17/2014,Second Class,JF-15415,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,2,$62.02 
9898,CA-2016-112830,6/6/2016,Standard Class,LP-17095,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,3,$466.32 
9899,CA-2016-112830,6/6/2016,Standard Class,LP-17095,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",2,$82.64 
9900,US-2014-117380,3/28/2014,Standard Class,MP-18175,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1,$330.59 
9901,CA-2017-117646,8/21/2017,Standard Class,SC-20845,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",3,$237.10 
9902,CA-2017-117646,8/21/2017,Standard Class,SC-20845,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",3,$22.75 
9903,CA-2017-117646,8/21/2017,Standard Class,SC-20845,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,1,$6.67 
9904,CA-2014-122609,11/12/2014,Standard Class,DP-13000,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",3,$25.13 
9905,CA-2014-122609,11/12/2014,Standard Class,DP-13000,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,2,$127.98 
9906,US-2015-129007,9/13/2015,First Class,KD-16615,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,7,$131.88 
9907,US-2015-129007,9/13/2015,First Class,KD-16615,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",3,$25.03 
9908,US-2015-129007,9/13/2015,First Class,KD-16615,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,3,$717.72 
9909,US-2015-129007,9/13/2015,First Class,KD-16615,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,5,$207.35 
9910,US-2015-129007,9/13/2015,First Class,KD-16615,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,3,$44.67 
9911,US-2015-129007,9/13/2015,First Class,KD-16615,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,2,$209.70 
9912,US-2014-157231,4/5/2014,Standard Class,RP-19855,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,7,$115.36 
9913,CA-2015-132388,10/10/2015,First Class,KN-16390,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",3,$362.14 
9914,CA-2015-132388,10/10/2015,First Class,KN-16390,OFF-LA-10000414,Office Supplies,Labels,Avery 503,3,$31.05 
9915,CA-2017-160927,1/29/2017,Second Class,TM-21010,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,2,$12.96 
9916,CA-2017-160927,1/29/2017,Second Class,TM-21010,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,5,$94.85 
9917,CA-2017-160927,1/29/2017,Second Class,TM-21010,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",1,$13.48 
9918,CA-2017-160927,1/29/2017,Second Class,TM-21010,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",3,$14.91 
9919,CA-2015-105508,9/24/2015,Standard Class,JF-15190,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",1,$39.98 
9920,CA-2016-149272,3/15/2016,Standard Class,MY-18295,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,5,$528.43 
9921,CA-2016-149272,3/15/2016,Standard Class,MY-18295,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",7,$22.39 
9922,CA-2014-111360,11/24/2014,Standard Class,AT-10435,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,3,$5.74 
9923,US-2017-162124,5/6/2017,Standard Class,JF-15490,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,4,$191.97 
9924,CA-2015-159534,3/20/2015,First Class,DH-13075,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,3,$49.85 
9925,CA-2015-159534,3/20/2015,First Class,DH-13075,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",1,$23.99 
9926,CA-2015-159534,3/20/2015,First Class,DH-13075,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,8,"$1,087.94 "
9927,CA-2015-159534,3/20/2015,First Class,DH-13075,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,2,$199.98 
9928,CA-2015-159534,3/20/2015,First Class,DH-13075,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",4,$83.92 
9929,CA-2016-129630,9/4/2016,Same Day,IM-15055,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",3,$24.27 
9930,CA-2016-129630,9/4/2016,Same Day,IM-15055,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,5,"$2,799.96 "
9931,CA-2015-104948,11/13/2015,Standard Class,KH-16510,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",2,$9.87 
9932,CA-2015-104948,11/13/2015,Standard Class,KH-16510,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,4,$683.33 
9933,CA-2015-104948,11/13/2015,Standard Class,KH-16510,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,7,$29.96 
9934,CA-2014-166555,7/11/2014,First Class,JK-15205,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,3,$164.85 
9935,CA-2016-114405,4/7/2016,Standard Class,AS-10240,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,3,$33.53 
9936,CA-2016-114405,4/7/2016,Standard Class,AS-10240,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,3,$36.74 
9937,CA-2017-132955,6/24/2017,Standard Class,SC-20575,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,3,$102.93 
9938,CA-2016-164889,6/3/2016,Second Class,CP-12340,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,2,$71.09 
9939,CA-2016-169824,12/12/2016,Standard Class,NS-18640,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,5,$60.35 
9940,CA-2016-169824,12/12/2016,Standard Class,NS-18640,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,4,$35.52 
9941,CA-2016-169824,12/12/2016,Standard Class,NS-18640,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,7,$11.20 
9942,CA-2017-164028,11/24/2017,Standard Class,JL-15835,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,14,$223.58 
9943,CA-2014-143371,12/28/2014,Standard Class,MD-17350,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",9,$998.82 
9944,CA-2014-143371,12/28/2014,Standard Class,MD-17350,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,5,$51.15 
9945,CA-2015-145415,4/12/2015,Second Class,RD-19660,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",3,$40.74 
9946,CA-2014-111157,3/2/2014,Standard Class,NH-18610,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,1,$3.42 
9947,CA-2014-111157,3/2/2014,Standard Class,NH-18610,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,3,$151.20 
9948,CA-2017-121559,6/1/2017,Second Class,HW-14935,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,6,"$1,925.88 "
9949,CA-2017-121559,6/1/2017,Second Class,HW-14935,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,8,"$2,405.20 "
9950,CA-2017-121559,6/1/2017,Second Class,HW-14935,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,3,$83.97 
9951,CA-2017-121559,6/1/2017,Second Class,HW-14935,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,1,$39.89 
9952,CA-2017-121559,6/1/2017,Second Class,HW-14935,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,2,$17.38 
9953,CA-2015-141593,12/14/2015,Second Class,DB-12970,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,2,$55.26 
9954,CA-2015-141593,12/14/2015,Second Class,DB-12970,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,1,$6.48 
9955,CA-2015-141593,12/14/2015,Second Class,DB-12970,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3,$34.25 
9956,CA-2015-141593,12/14/2015,Second Class,DB-12970,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",2,$273.57 
9957,US-2014-143287,11/11/2014,Standard Class,KN-16705,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",5,$46.35 
9958,US-2014-143287,11/11/2014,Standard Class,KN-16705,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,4,$223.92 
9959,US-2014-143287,11/11/2014,Standard Class,KN-16705,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2,$7.30 
9960,CA-2017-137421,10/6/2017,Standard Class,AJ-10945,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,2,$9.34 
9961,CA-2017-141446,9/16/2017,Second Class,CL-12700,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,1,$18.00 
9962,CA-2015-168088,3/19/2015,First Class,CM-12655,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,2,$65.58 
9963,CA-2015-168088,3/19/2015,First Class,CM-12655,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",4,$383.47 
9964,CA-2015-143700,7/26/2015,Same Day,AS-10240,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",2,$10.37 
9965,CA-2016-146374,12/5/2016,Second Class,HE-14800,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,1,$13.40 
9966,CA-2016-146374,12/5/2016,Second Class,HE-14800,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,1,$4.98 
9967,CA-2016-146374,12/5/2016,Second Class,HE-14800,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",7,$109.69 
9968,CA-2017-153871,12/11/2017,Standard Class,RB-19435,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5,$40.20 
9969,CA-2017-153871,12/11/2017,Standard Class,RB-19435,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2,$735.98 
